"story_id","nl","folio_gold_fol","siv_canonical_fol","top_formula_case","structural_class","recall","category","subcategory","error_direction","overlap_ratio","failed_tests","notes"
"166","Pets are allowed in some managed buildings.","∃x (ManagedBuilding(x) ∧ AllowPet(x))","exists y.(ManagedBuilding(y) & all x.(Pet(x) -> AllowedIn(x, y)))","quantification","existential_compound_nucleus","0.5","vocab_divergence_partial","","","0.25","","only_siv_preds=['AllowedIn', 'Pet']; only_gold_preds=['AllowPet']"
"166","A deposit is required to rent an apartment in a managed building.","∀x ∀y (ManagedBuilding(x) ∧ RentApartmentIn(y, x) → DepositRequired(y))","exists x.(Deposit(x) & exists y.(Apartment(y) & exists z.(ManagedBuilding(z) & (RequiredToRent(x, y) & In(y, z)))))","quantification","existential_compound_nucleus","0.5","vocab_divergence_total","","","0.143","","only_siv_preds=['Apartment', 'Deposit', 'In', 'RequiredToRent']; only_gold_preds=['DepositRequired', 'RentApartmentIn']"
"166","The security deposit can be either equal to the monthly rent at a managed building or more.","∀x ∀y ∀z (SecurityDeposit(x) ∧ ManagedBuilding(z) ∧ MonthlyRentAt(y, z) → (MoreThan(x, y) ⊕ Equal(x, y))","(exists x.(ManagedBuilding(x) & EqualToMonthlyRent(securityDeposit, monthlyRent)) | MoreThanMonthlyRent(securityDeposit))","connective","top_level_disjunction","","parse_error","","","","","normalized: all x all y all z (SecurityDeposit(x) & ManagedBuilding(z) & MonthlyRentAt(y, z) -> (MoreThan(x, y) Equal(x, y))"
"166","Fluffy is Tom's cat.","Cat(fluffy) ∧ BelongTo(fluffy, tom)","CatOf(fluffy, tom)","atomic","ground_instance","0.0","vocab_divergence_partial","","","0.333","","only_gold_preds=['BelongTo']; stem_matches=[('CatOf', 'Cat')]"
"166","Cats are pets.","∀x (Cat(x) → Pet(x))","all x.(Cat(x) -> Pet(x))","quantification","simple_universal","1.0","perfect_agreement","","","1.0","",""
"166","The Olive Garden is a managed building.","ManagedBuilding(oliveGarden)","ManagedBuilding(oliveGarden)","atomic","ground_instance","1.0","perfect_agreement","","","1.0","",""
"166","The monthly rent at the Olive Garden is $2000.","MonthlyRentAt(uSD2000, oliveGarden)","exists x.((MonthlyRentAt(x, oliveGarden) & Amount(amount2000)) & Amount(x))","quantification","existential_compound_nucleus","0.6666666666666666","vocab_divergence_partial","","","0.5","","only_siv_preds=['Amount']"
"166","$2000 is more than $1500.","MoreThan(uSD2000, uSD1500)","MoreThan(twoThousand, fifteenHundred)","atomic","ground_instance","0.0","constant_divergence","","","1.0","MoreThan(twoThousand,fifteenHundred)","const_only_siv=['fifteenHundred', 'twoThousand']; const_only_gold=['uSD1500', 'uSD2000']"
"166","If a managed building allows pets, then people are allowed to move in with a pet.","∀x ∀y ∀z (ManagedBuilding(x) ∧ AllowPet(x) ∧ Pet(z) → AllowedToMoveInWith(y, x, z))","all x.((ManagedBuilding(x) & AllowsPets(x)) -> all y.(Person(y) -> exists z.(Pet(z) & MoveInWith(y, z))))","quantification","compound_restrictor_universal","0.5","vocab_divergence_partial","","","0.286","","only_siv_preds=['AllowsPets', 'MoveInWith', 'Person']; only_gold_preds=['AllowPet', 'AllowedToMoveInWith']"
"352","All business organizations are legal entities.","∀x (BusinessOrganization(x) → LegalEntity(x))","all x.(BusinessOrganization(x) -> LegalEntity(x))","quantification","simple_universal","1.0","perfect_agreement","","","1.0","",""
"352","All companies are business organizations.","∀x (Company(x) → BusinessOrganization(x))","all x.(Company(x) -> BusinessOrganization(x))","quantification","simple_universal","1.0","perfect_agreement","","","1.0","",""
"352","All private companies are companies.","∀x (PrivateCompany(x) → Company(x))","all x.(PrivateCompany(x) -> Company(x))","quantification","simple_universal","1.0","perfect_agreement","","","1.0","",""
"352","All legal entities are created under law.","∀x (LegalEntity(x) → CreatedUnderLaw(x))","all x.(LegalEntity(x) -> CreatedUnderLaw(x))","quantification","simple_universal","1.0","perfect_agreement","","","1.0","",""
"352","All legal entities have legal obligations.","∀x (LegalEntity(x) → LegalObligation(x))","all x.(LegalEntity(x) -> HaveLegalObligations(x))","quantification","simple_universal","0.0","vocab_divergence_partial","","","0.333","","only_siv_preds=['HaveLegalObligations']; only_gold_preds=['LegalObligation']"
"352","If the Harvard Weekly Book Club is created under law, then it is not a private company.","CreatedUnderLaw(harvardWeeklyBookClub) → ¬PrivateCompany(harvardWeeklyBookClub)","(CreatedUnderLaw(harvardWeeklyBookClub) -> -PrivateCompany(harvardWeeklyBookClub))","connective","bare_implies_atomic_antecedent","1.0","perfect_agreement","","","1.0","",""
"472","Animals are either invertebrates or vertebrates.","∀x (Animal(x) → Invertebrate(x) ⊕ Vertebrate(x))","all x.(Animal(x) -> (Invertebrate(x) | Vertebrate(x)))","quantification","simple_universal","","parse_error","","","","","normalized: all x (Animal(x) -> Invertebrate(x) Vertebrate(x))"
"472","All animals with backbones reproduce by male-and-female mating.","∀x (Animal(x) ∧ With(x, backbone) → ReproduceBy(x, male-and-femaleMating))","all x.((Animal(x) & HasBackbone(x)) -> ReproduceByMating(x))","quantification","compound_restrictor_universal","","parse_error","","","","","normalized: all x (Animal(x) & With(x, backbone) -> ReproduceBy(x, male-and-femaleMating))"
"472","All vertebrate animals have a backbone.","∀x (Animal(x) ∧ Vertebrate(x) → With(x, backbone))","all x.(VertebrateAnimal(x) -> HaveBackbone(x))","quantification","simple_universal","0.0","vocab_divergence_total","","","0.0","","only_siv_preds=['HaveBackbone', 'VertebrateAnimal']; only_gold_preds=['Animal', 'Vertebrate', 'With']"
"472","All bees do not reproduce by male-and-female mating.","∀x (Bee(x) → ¬ReproduceBy(x, male-and-femaleMating))","all x.(Bee(x) -> -ReproduceByMating(x))","quantification","simple_universal","","parse_error","","","","","normalized: all x (Bee(x) -> -ReproduceBy(x, male-and-femaleMating))"
"472","All queen bees are bees.","∀x (QueenBee(x) → Bee(x))","all x.(QueenBee(x) -> Bee(x))","quantification","simple_universal","1.0","perfect_agreement","","","1.0","",""
"472","Harry is a bee.","Bee(harry)","Bee(harry)","atomic","ground_instance","1.0","perfect_agreement","","","1.0","",""
"379","If people live at home, then they do not live with strangers.","∀x (LiveAt(x, home) → ¬LiveWith(x, strangers))","all x.(Person(x) -> (LiveAt(x, home) -> all y.(Stranger(y) -> -LiveWith(x, y))))","quantification","simple_universal","0.0","vocab_divergence_partial","","","0.5","","only_siv_preds=['Person', 'Stranger']"
"379","If people spend a lot of time hanging out with and playing with their siblings, then they often live at home.","∀x (SpendTimeplayingWith(x, sibling) → LiveAt(x, home))","(all x.(Person(x) -> exists y.(Sibling(y, x) & (SpendTimeWith(x, y) & PlayWith(x, y)))) -> all x.(Person(x) -> LiveAt(x, home)))","connective","other","0.0","vocab_divergence_total","","","0.167","","only_siv_preds=['Person', 'PlayWith', 'Sibling', 'SpendTimeWith']; only_gold_preds=['SpendTimeplayingWith']"
"379","Luke either is a baby born in a multiple birth and live with strangers, or is not a baby born in a multiple birth and does not live with strangers","¬(BornIn(luke, multipleBirth) ⊕ LiveWith(luke, strangers))","((BabyBornInMultipleBirth(luke) & LiveWithStrangers(luke)) | (-BabyBornInMultipleBirth(luke) & -LiveWithStrangers(luke)))","connective","top_level_disjunction","","parse_error","","","","","normalized: -(BornIn(luke, multipleBirth) LiveWith(luke, strangers))"
"197","It costs $205 to take the GRE test, which is cheaper than $300.","Cost(gRE, 205) ∧ Cheaper(205, 300)","(Cost(greTest, dollar205) & CheaperThan(dollar205, dollar300))","connective","ground_instance","0.0","vocab_divergence_partial","","","0.333","Cost(greTest,dollar205)","only_siv_preds=['CheaperThan']; only_gold_preds=['Cheaper']"
"197","ETS provides financial aid to those GRE applicants who prove economic hardship.","∀x (ApplicantOf(x, gre) ∧ Prove(x, economicHardship) → ProvideTo(ets, financialAid, x))","all x.((GREApplicant(x) & ProveEconomicHardship(x)) -> ProvideFinancialAidTo(ets, x))","quantification","compound_restrictor_universal","0.0","vocab_divergence_total","","","0.0","","only_siv_preds=['GREApplicant', 'ProveEconomicHardship', 'ProvideFinancialAidTo']; only_gold_preds=['ApplicantOf', 'Prove', 'ProvideTo']"
"197","Tom lives in a single-parent family.","LivingIn(tom, singleParentFamily)","exists y.(SingleParentFamily(y) & LiveIn(tom, y))","quantification","simple_existential","0.5","vocab_divergence_total","","","0.0","","only_siv_preds=['LiveIn', 'SingleParentFamily']; only_gold_preds=['LivingIn']"
"197","Tom's dad has been out of work, and Tom has few resources available to them.","OutOfWork(tomsDad) ∧ AvailableTo(fewResources, tom)","(OutOfWork(tomsDad) & HasFewResources(tom))","connective","ground_instance","0.3333333333333333","vocab_divergence_partial","","","0.333","","only_siv_preds=['HasFewResources']; only_gold_preds=['AvailableTo']"
"197","Tom is applying to take the GRE test.","ApplicantOf(tom, gre)","exists x.(GreTest(x) & ApplyingToTake(tom, x))","quantification","simple_existential","0.5","vocab_divergence_total","","","0.0","","only_siv_preds=['ApplyingToTake', 'GreTest']; only_gold_preds=['ApplicantOf']"
"361","If people spill a lot of food on their clothing, then they are not notably tidy.","∀x (Spill(x, aLotOfFood, clothing) → ¬NotablyTidy(x))","all x.(Person(x) -> (SpillFoodOnClothing(x) -> -NotablyTidy(x)))","quantification","simple_universal","0.0","vocab_divergence_partial","","","0.25","","only_siv_preds=['Person', 'SpillFoodOnClothing']; only_gold_preds=['Spill']"
"361","All clumsy foodies who go out frequently to find new food restaurants to try are people who spill a lot of food on their clothing.","∀x (ClumsyFoodie(x) ∧ GoOutFrequentlyToFindToTry(x, newFoodRestaurant) → SpillOn(x, aLotOfFood, clothing))","all x.(exists y.((ClumsyFoodie(x) & GoOutFrequently(x) & Find(x, y) & NewFoodRestaurant(y))) -> (Person(x) & SpillFoodOnClothing(x)))","quantification","compound_restrictor_universal","0.0","vocab_divergence_total","","","0.125","","only_siv_preds=['Find', 'GoOutFrequently', 'NewFoodRestaurant', 'Person', 'SpillFoodOnClothing']; only_gold_preds=['GoOutFrequentlyToFindToTry', 'SpillOn']"
"361","If people are cleanly, then they are notably tidy.","∀x (Cleanly(x) → NotablyTidy(x))","all x.((Person(x) & Cleanly(x)) -> NotablyTidy(x))","quantification","compound_restrictor_universal","1.0","perfect_agreement","","","1.0","",""
"361","All people whose families prioritize order and spotlessness themselves value order and spotlessness.","∀x ((∃y (FamilyOf(y, x) ∧ Prioritize(y, order) ∧ Prioritize(y, spotlessness)) → Value(x, order) ∧ Value(x, spotlessness))","all x.(exists y.((Person(x) & FamilyOf(y, x) & PrioritizeOrder(y) & PrioritizeSpotlessness(y))) -> (ValueOrder(x) & ValueSpotlessness(x)))","quantification","compound_restrictor_universal","","parse_error","","","","","normalized: all x ((exists y (FamilyOf(y, x) & Prioritize(y, order) & Prioritize(y, spotlessness)) -> Value(x, order) & Value(x, spotlessness))"
"361","Peter is either a person who spills a lot of food on his clothing and is cleanly, or a person who does not spill a lot of food on his clothing and is not cleanly","¬(Spill(peter, aLotOfFood, clothing) ⊕ Cleanly(peter))","((Person(peter) & SpillsFoodOnClothing(peter) & Cleanly(peter)) | (Person(peter) & -SpillsFoodOnClothing(peter) & -Cleanly(peter)))","connective","top_level_disjunction","","parse_error","","","","","normalized: -(Spill(peter, aLotOfFood, clothing) Cleanly(peter))"
"262","All fir trees are evergreens.","∀x (FirTree(x) → Evergreen(x))","all x.(FirTree(x) -> Evergreen(x))","quantification","simple_universal","1.0","perfect_agreement","","","1.0","",""
"262","Some objects of worship are fir trees.","∃x ∃y (ObjectOfWorship(x) ∧ ObjectOfWorship(y) ∧ FirTree(x) ∧ FirTree(y) ∧ ¬(x=y))","exists x.(ObjectOfWorship(x) & FirTree(x))","quantification","simple_existential","1.0","perfect_agreement","","","1.0","",""
"124","The Picuris Mountains are a mountain range in New Mexico or Texas.","MountainRange(thePicurisMountains) ∧ (In(thePicurisMountains, newMexico) ⊕ In(thePicurisMountains, texas))","(MountainRange(picurisMountains) & (In(picurisMountains, newMexico) | In(picurisMountains, texas)))","connective","ground_instance","","parse_error","","","","","normalized: MountainRange(thePicurisMountains) & (In(thePicurisMountains, newMexico) In(thePicurisMountains, texas))"
"124","Juan de Onate visited the Picuris Mountains.","Visited(juanDeOnate, thePicurisMountains)","Visited(juanDeOnate, picurisMountains)","atomic","ground_instance","0.0","constant_divergence","","","1.0","Visited(juanDeOnate,picurisMountains)","const_only_siv=['picurisMountains']; const_only_gold=['thePicurisMountains']"
"124","The Harding Pegmatite Mine, located in the Picuris Mountains, was donated.","In(hardingPegmatiteMine, thePicurisMountains) ∧ Mine(hardingPegmatiteMine) ∧ Donated(hardingPegmatiteMine)","(LocatedIn(hardingPegmatiteMine, picurisMountains) & Donated(hardingPegmatiteMine))","connective","ground_instance","0.3333333333333333","vocab_divergence_partial","","","0.25","","only_siv_preds=['LocatedIn']; only_gold_preds=['In', 'Mine']"
"124","There are no mountain ranges in texas that have mines that have been donated.","∀x ∀y (Mine(x) ∧ Donated(x) ∧ In(x, y) ∧ MountainRange(y) → ¬In(y, texas))","all x.(exists y.(exists z.((MountainRange(x) & In(x, texas) & Has(x, y) & Mine(y) & Has(y, z) & Donated(z)))) -> -MountainRange(x))","quantification","compound_restrictor_universal","0.0","restrictor_collapse","SIV=1 vs GOLD=4 conjuncts","siv_drops_restrictor","0.8","","only_siv_preds=['Has']; restrictor_conjuncts: SIV=1, GOLD=4"
"183","If a man is taller than another man, the taller one can block the other's shooting.","∀x ∀y (Man(x) ∧ Man(y) ∧ Taller(x, y) → CanBlock(x, y))","all x.(Man(x) -> all y.((Man(y) & TallerThan(x, y)) -> CanBlockShooting(x, y)))","quantification","simple_universal","0.0","vocab_divergence_total","","","0.2","","only_siv_preds=['CanBlockShooting', 'TallerThan']; only_gold_preds=['CanBlock', 'Taller']"
"183","If person x is taller than person y, and person y is taller than person z, then x is taller than z","∀x ∀y ∀z ((Taller(x, y) ∧ Taller(y, z)) → Taller(x, z))","((TallerThan(x, y) & TallerThan(y, z)) -> TallerThan(x, z))","connective","ground_instance","0.0","vocab_divergence_total","","","0.0","","only_siv_preds=['TallerThan']; only_gold_preds=['Taller']"
"183","Peter is a man who is taller than Michael.","Man(peter) ∧ Taller(peter, michael)","(Man(peter) & TallerThan(peter, michael))","connective","ground_instance","0.3333333333333333","vocab_divergence_partial","","","0.333","","only_siv_preds=['TallerThan']; only_gold_preds=['Taller']"
"183","Michael cannot block Windy's shooting.","¬CanBlock(michael, windy)","-BlockShooting(michael, windy)","atomic","ground_instance","0.0","vocab_divergence_total","","","0.0","","only_siv_preds=['BlockShooting']; only_gold_preds=['CanBlock']"
"183","Every shooter who can jump when shooting is a great shooter.","∀x (JumpWhenShooting(x) → GreatShooter(x))","all x.((Shooter(x) & CanJumpWhenShooting(x)) -> GreatShooter(x))","quantification","compound_restrictor_universal","0.0","vocab_divergence_partial","","","0.5","","only_siv_preds=['Shooter']; stem_matches=[('CanJumpWhenShooting', 'JumpWhenShooting')]"
"151","Barutin Cove is a cove named after the Bulgarian settlement of Barutin.","Cove(barutinCove) ∧ NamedAfter(barutinCove, barutinSettlement) ∧ LocatedIn(barutinSettlement, bulgaria)","(Cove(barutinCove) & NamedAfter(barutinCove, barutin) & BulgarianSettlement(barutin))","connective","ground_instance","0.25","vocab_divergence_partial","","","0.5","NamedAfter(barutinCove,barutin)","only_siv_preds=['BulgarianSettlement']; only_gold_preds=['LocatedIn']"
"151","Barutin Cove is on the southwest coast of Snow Island.","LocatedIn(barutinCove, snowIsland)","OnSouthwestCoastOf(barutinCove, snowIsland)","atomic","ground_instance","0.0","vocab_divergence_total","","","0.0","","only_siv_preds=['OnSouthwestCoastOf']; only_gold_preds=['LocatedIn']"
"151","Snow Island, Greenwich Island, and Deception Island are located in the South Shetland Islands.","LocatedIn(snowIsland, southShetlandIslands) ∧ LocatedIn(greenwichIsland, southShetlandIslands) ∧ LocatedIn(deceptionIsland, southShetlandIslands)","(LocatedIn(snowIsland, southShetlandIslands) & LocatedIn(greenwichIsland, southShetlandIslands) & LocatedIn(deceptionIsland, southShetlandIslands))","connective","ground_instance","1.0","perfect_agreement","","","1.0","",""
"151","Antarctica is located on the South Shetland Islands.","LocatedIn(southShetlandIslands, antarctica)","LocatedOn(antarctica, southShetlandIslands)","atomic","ground_instance","0.0","vocab_divergence_total","","","0.0","","only_siv_preds=['LocatedOn']; only_gold_preds=['LocatedIn']"
"151","If place A is located in place B and place B is located in place C, then place A is located in place C.","∀x ∀y ∀z ((LocatedIn(x, y) ∧ LocatedIn(y, z)) → LocatedIn(x, z))","((LocatedIn(a, b) & LocatedIn(b, c)) -> LocatedIn(a, c))","connective","ground_instance","0.0","constant_divergence","","","1.0","((LocatedIn(a,b) & LocatedIn(b,c)) -> LocatedIn(a,c))","const_only_siv=['a', 'b', 'c']; const_only_gold=[]"
"295","Some affection is love.","∃x (Affection(x) ∧ Love(x))","exists x.(Affection(x) & Love(x))","quantification","simple_existential","1.0","perfect_agreement","","","1.0","",""
"295","Some love is positive.","∃x (Love(x) ∧ Positive(x))","exists x.(Love(x) & Positive(x))","quantification","simple_existential","1.0","perfect_agreement","","","1.0","",""
"315","If something can transport multiple passengers, then they are not one-seaters.","∀x (∃y ∃z (Passenger(y) ∧ Passenger(z) ∧ Transport(x, y) ∧ Transport(x, y) ∧ ¬(y=z)) → ¬OneSeater(x))","all x.(CanTransportMultiplePassengers(x) -> -OneSeater(x))","quantification","simple_universal","0.0","vocab_divergence_partial","","","0.25","","only_siv_preds=['CanTransportMultiplePassengers']; only_gold_preds=['Passenger', 'Transport']"
"315","All Tesla Model 3 can transport multiple passengers.","∀x (TeslaModel3(x) → (∃y ∃z (Passenger(y) ∧ Passenger(z) ∧ Transport(x, y) ∧ Transport(x, y) ∧ ¬(y=z)))","all x.(TeslaModel3(x) -> CanTransportMultiplePassengers(x))","quantification","simple_universal","","parse_error","","","","","normalized: all x (TeslaModel3(x) -> (exists y exists z (Passenger(y) & Passenger(z) & Transport(x, y) & Transport(x, y) & -(y=z)))"
"315","All single-seat electric cars are one-seaters.","∀x (SingleSeat(x) ∧ ElectricCar(x) → OneSeater(x))","all x.(SingleSeatElectricCar(x) -> OneSeater(x))","quantification","simple_universal","0.0","vocab_divergence_partial","","","0.25","","only_siv_preds=['SingleSeatElectricCar']; only_gold_preds=['ElectricCar', 'SingleSeat']"
"315","All Solo EV cars are single-seat electric cars.","∀x (SoloEV(x) ∧ Car(x) → SingleSeat(x) ∧ ElectricCar(x))","all x.(SoloEVCar(x) -> SingleSeatElectricCar(x))","quantification","simple_universal","0.0","vocab_divergence_total","","","0.0","","only_siv_preds=['SingleSeatElectricCar', 'SoloEVCar']; only_gold_preds=['Car', 'ElectricCar', 'SingleSeat', 'SoloEV']"
"315","If John's car is not a Tesla Model 3, then John's car is not a Tesla Model 3 or a single-seat electric car.","¬TeslaModel3(johnsCar) → ¬(TeslaModel3(johnsCar) ∨ (SingleSeat(x) ∧ ElectricCar(johnsCar)))","(-TeslaModel3(johnsCar) -> (-TeslaModel3(johnsCar) | -SingleSeatElectricCar(johnsCar)))","connective","bare_implies_atomic_antecedent","0.0","vocab_divergence_partial","","","0.25","","only_siv_preds=['SingleSeatElectricCar']; only_gold_preds=['ElectricCar', 'SingleSeat']"
"467","All of Peter's pets that are mammals are also animals.","∀x (PetersPet(x) ∧ Mammal(x) → Animal(x))","all x.((PetOf(x, peter) & Mammal(x)) -> Animal(x))","quantification","compound_restrictor_universal","0.0","vocab_divergence_partial","","","0.5","","only_siv_preds=['PetOf']; only_gold_preds=['PetersPet']"
"467","All monkeys are mammals.","∀x (Monkey(x) → Mammal(x))","all x.(Monkey(x) -> Mammal(x))","quantification","simple_universal","1.0","perfect_agreement","","","1.0","",""
"467","Peter's pets are all either monkeys or birds.","∀x (PetersPet(x) → Monkey(x) ⊕  Bird(x))","all x.(PetOf(x, peter) -> (Monkey(x) | Bird(x)))","quantification","simple_universal","","parse_error","","","","","normalized: all x (PetersPet(x) -> Monkey(x) Bird(x))"
"467","Peter's birds can fly.","∀x (Bird(x) → CanFly(x))","all x.(BirdOf(x, peter) -> CanFly(x))","quantification","simple_universal","0.0","vocab_divergence_partial","moderate_overlap","","0.667","","stem_matches=[('BirdOf', 'Bird')]"
"467","All animals that are Peter's pets can breathe.","∀x (PetersPet(x) ∧ Animal(x) → Breathe(x))","all x.((Animal(x) & PetersPet(x)) -> CanBreathe(x))","quantification","compound_restrictor_universal","0.0","vocab_divergence_partial","","","0.5","","only_siv_preds=['CanBreathe']; only_gold_preds=['Breathe']"
"467","If Peter's pet can fly, then it has wings.","∀x (PetersPet(x) ∧ CanFly(x) → ∃y ∃z (¬(y=z) ∧ Wing(y) ∧ Wing(z) ∧ Have(x, y) ∧ Have(x, z)))","(exists x.(PetOf(x, peter) & CanFly(x)) -> exists x.(PetOf(x, peter) & HasWings(x)))","connective","other","0.0","vocab_divergence_total","","","0.167","","only_siv_preds=['HasWings', 'PetOf']; only_gold_preds=['Have', 'PetersPet', 'Wing']"
"467","Rock is Peter's pet.","PeterSPet(rock)","PetOf(rock, peter)","atomic","ground_instance","0.0","vocab_divergence_total","","","0.0","","only_siv_preds=['PetOf']; only_gold_preds=['PeterSPet']"
"467","Rock can fly, or Rock is a bird, or Rock cannot breathe.","CanFly(rock) ∨ Bird(rock) ∨ ¬Breathe(rock)","(CanFly(rock) | Bird(rock) | -CanBreathe(rock))","connective","top_level_disjunction","0.0","vocab_divergence_partial","","","0.5","","only_siv_preds=['CanBreathe']; only_gold_preds=['Breathe']"
"330","All people who make wedding plans are people who are engaged.","∀x (Make(x, weddingPlan) → Engaged(x))","all x.(exists y.((Person(x) & Make(x, y) & WeddingPlan(y))) -> Engaged(x))","quantification","compound_restrictor_universal","0.0","vocab_divergence_partial","","","0.5","","only_siv_preds=['Person', 'WeddingPlan']"
"330","All people who invite others to come to their ceremony make wedding plans.","∀x (∃y ∃z (¬(y=x) ∧ ¬(z=x) ∧ ¬(y=z) ∧ InviteToComeTo(x, y, wedding) ∧ InviteToComeTo(x, z, wedding)) → Make(x, weddingPlan))","all x.(exists y.(exists z.((Person(x) & Invite(x, y) & ComeTo(y, z) & Ceremony(z)))) -> MakeWeddingPlans(x))","quantification","compound_restrictor_universal","0.0","vocab_divergence_total","","","0.0","","only_siv_preds=['Ceremony', 'ComeTo', 'Invite', 'MakeWeddingPlans', 'Person']; only_gold_preds=['InviteToComeTo', 'Make']"
"330","Anyone who has a well-attended wedding invites others to come to their ceremony.","∀x (Have(x, wellAttendedWedding) → ∃y ∃z (¬(y=x) ∧ ¬(z=x) ∧ ¬(y=z) ∧ InviteToComeTo(x, y, wedding) ∧ InviteToComeTo(x, z, wedding)))","all x.(HasWellAttendedWedding(x) -> exists y.(Other(y) & InviteToCeremony(x, y)))","quantification","simple_universal","0.5","vocab_divergence_total","","","0.0","","only_siv_preds=['HasWellAttendedWedding', 'InviteToCeremony', 'Other']; only_gold_preds=['Have', 'InviteToComeTo']"
"330","Some people that have well-attended weddings have larger families.","∃x (Have(x, wellAttendedWedding) ∧ Have(x, largerFamily))","exists x.(exists y.((Person(x) & HaveWedding(x, y) & WellAttended(y))) & HaveLargerFamily(x))","quantification","existential_compound_nucleus","0.25","vocab_divergence_total","","","0.0","","only_siv_preds=['HaveLargerFamily', 'HaveWedding', 'Person', 'WellAttended']; only_gold_preds=['Have']"
"330","If John is engaged, then John does not invite friends to their ceremony and make wedding plans.","Engaged(john) → ¬(∃y ∃z (¬(y=x) ∧ ¬(z=x) ∧ ¬(y=z) ∧ InviteToComeTo(john, y, wedding) ∧ Invite(john, z, comeTo, wedding))) ∧ Make(john, weddingPlan)","(Engaged(john) -> -((InviteTo(john, friends) & Ceremony(friends) & MakeWeddingPlans(john))))","connective","bare_implies_atomic_antecedent","0.0","vocab_divergence_partial","","","0.286","","only_siv_preds=['Ceremony', 'MakeWeddingPlans']; only_gold_preds=['InviteToComeTo', 'Make']; stem_matches=[('InviteTo', 'Invite')]"
"330","If John has a larger family, then either John has a well-attended wedding or invites friends to their ceremony.","Have(john, largerFamily) → Have(john, wellAttendedWedding) ⊕ ∃y ∃z (¬(y=x) ∧ ¬(z=x) ∧ ¬(y=z) ∧ Invite(x, y, comeTo, wedding) ∧ InviteToComeTo(x, z, wedding))","(HasLargerFamily(john) -> (HasWellAttendedWedding(john) | exists x.(Friend(x) & InvitesToCeremony(john, x))))","connective","bare_implies_atomic_antecedent","","parse_error","","","","","normalized: Have(john, largerFamily) -> Have(john, wellAttendedWedding) exists y exists z (-(y=x) & -(z=x) & -(y=z) & Invite(x, y, comeTo, wedding) & InviteToComeTo(x, z, wedding))"
"26","Some mammals have teeth.","∃x ∃y (Mammal(x) ∧ Mammal(y) ∧ (¬(x=y)) ∧ Have(x, teeth) ∧ Have(y, teeth))","exists x.(Mammal(x) & HaveTeeth(x))","quantification","simple_existential","0.5","vocab_divergence_partial","","","0.333","","only_siv_preds=['HaveTeeth']; only_gold_preds=['Have']"
"26","Platypuses have no teeth.","¬Have(platypus, teeth)","all x.(Platypus(x) -> -HasTeeth(x))","quantification","simple_universal","0.0","vocab_divergence_total","","","0.0","","only_siv_preds=['HasTeeth', 'Platypus']; only_gold_preds=['Have']"
"26","Platypuses are mammals.","Mammal(platypus)","all x.(Platypus(x) -> Mammal(x))","quantification","simple_universal","0.0","vocab_divergence_partial","","","0.5","","only_siv_preds=['Platypus']"
"26","Humans have teeth.","Have(humans, teeth)","all x.(Human(x) -> HaveTeeth(x))","quantification","simple_universal","0.0","vocab_divergence_total","","","0.0","","only_siv_preds=['HaveTeeth', 'Human']; only_gold_preds=['Have']"
"203","Plungers suck.","∀x (Plunger(x) → Suck(x))","Suck(plungers)","atomic","ground_instance","0.0","vocab_divergence_partial","","","0.5","Suck(plungers)","only_gold_preds=['Plunger']"
"203","Vacuums suck.","∀x (Vacuum(x) → Suck(x))","Suck(vacuums)","atomic","ground_instance","0.0","vocab_divergence_partial","","","0.5","Suck(vacuums)","only_gold_preds=['Vacuum']"
"203","Vampires suck.","∀x (Vampire(x) → Suck(x))","Suck(vampires)","atomic","ground_instance","0.0","vocab_divergence_partial","","","0.5","Suck(vampires)","only_gold_preds=['Vampire']"
"203","Space is a vacuum.","Vacuum(space)","Vacuum(space)","atomic","ground_instance","1.0","perfect_agreement","","","1.0","",""
"203","A duster is a household appliance that doesn't suck.","HouseholdAppliance(duster) ∧ ¬Suck(duster)","exists x.(Duster(x) & (HouseholdAppliance(x) & -Suck(x)))","quantification","existential_compound_nucleus","0.25","vocab_divergence_partial","moderate_overlap","","0.667","","only_siv_preds=['Duster']"
"131","Unsupervised learning algorithms do not require labeled data.","∀x (UnsupervisedLearningAlgorithm(x) → ¬Require(x, labeledData))","all x.(UnsupervisedLearningAlgorithm(x) -> all y.(LabeledData(y) -> -Require(x, y)))","quantification","simple_universal","0.0","vocab_divergence_partial","moderate_overlap","","0.667","","only_siv_preds=['LabeledData']"
"131","The state-of-the-art text summarization model is trained with machine learning algorithms.","∀x (TrainedWith(stateOfTheArtTextSummarizationModel, x) → MachineLearningAlgorithm(x))","exists x.(StateOfTheArtTextSummarizationModel(x) & exists y.(MachineLearningAlgorithm(y) & TrainedWith(x, y)))","quantification","existential_compound_nucleus","0.6666666666666666","quantifier_mismatch","SIV=existential, GOLD=universal","siv_may_be_wrong","0.667","","only_siv_preds=['StateOfTheArtTextSummarizationModel']; quantifier_diff=SIV=existential, GOLD=universal"
